MOH_name,MOH_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
Kaduwela,4,29.8515528562,29.7600934997,31.9543609155,32.442895638,33.5828805451,31.6057710793,30.9287268255,31.774405168,31.4258153318,32.0772907076,32.040204971,32.1830358331,32.4201741313,32.6801499664,32.3773163345,32.434446215,32.7087345899,31.1372284835,32.0458989512,31.3487449061,31.3601451353,30.4372935863,30.3258416127,30.0744310129,30.0229947861,29.9373194313,30.3544255824,30.1372547098,30.0915767488,29.8544778173,30.2315866837,29.2687112967,30.3887557128,30.5830233463,31.1258024639,29.7146982156,30.0658520379,29.7915630635,30.9204439948,31.1629660624,30.6916151349,30.0773035212,30.8287660834,30.8944492025,31.2200959425,31.0372802279,30.9344463238,31.1401271635,30.7858442735,30.6115036635,31.6046277662,31.6886124209
Mihintale,181,28.3913131903,28.4251646058,30.5659780929,30.1443688831,30.9173298119,31.0316154236,30.539961734,32.5986157417,31.7629121379,32.610198284,33.7935273442,33.26870301,34.8119017804,34.4112200383,35.1447087318,35.2212471222,35.3096869726,34.0952309399,33.3059395032,33.7617201132,33.8033843277,32.5714068263,32.4872254363,32.8829671394,33.1950392382,33.3974235056,33.6290606166,33.4829672516,32.8870549926,33.2305934067,34.1543959223,33.4054288969,33.5118794358,34.8814347276,35.3472633241,30.9952305649,31.419033087,33.144368082,34.5462415665,34.9994670011,34.4894396862,33.0180104291,33.0741323397,32.9236319312,31.7644450914,31.0516925965,32.0940381042,30.1811153358,28.9669999496,30.6183519956,29.2936979351,29.5960825742
Kopay,35,29.8142858233,28.171428408,29.3571428571,29.5857143402,29.899999891,29.6857144492,29.5285715376,30.5285712651,31.0285715376,31.5142860413,32.02857181,32.0571438926,33.5428575788,33.2571438381,33.7142851693,33.100000654,33.199999673,33.6857147217,32.3571420397,32.1428568704,31.8000000545,32.0000002725,32.1571426392,31.8857141222,32.0428570338,31.6428574153,32.7142857143,31.5571428026,30.899999891,31.7428567069,31.9571426936,31.5142857688,29.9000001635,31.7142857143,33.1142853328,30.5867347133,29.8857138498,30.8428573608,31.1714284079,31.7428569794,31.8714283534,31.600000109,30.9142856598,31.3857141222,29.8857141222,29.3571425846,29.9285714286,29.1857141767,28.2571424757,28.9428566524,28.2285717555,28.3428568159
MC+AC0-Nuwaraeliya,124,18.4571428299,19.5714288439,21.5,19.4285711561,20.9000001635,19.5571428027,19.7142857143,20.6000006539,20.4857142312,20.4714287349,21.7857142857,22.3285710471,22.8857141222,23.3428576333,22.8142855508,23.5142854963,22.900000436,22.4428574698,21.6714286804,21.8857141222,20.8000000545,18.2714285169,17.6142858778,16.5857144765,17.2571426119,19.0714285714,17.6142856053,17.5857140678,17.4714287349,18.085714204,18.0285715376,18.9714287349,19.300000327,19.899999891,21.8285710471,17.5285715376,16.6571426392,18.2571430206,21.4571432386,20.6571431841,19.2428575243,19.2714289256,20.4285714286,19.899999891,20.3714286259,19.8571428572,20.299999782,20.1285713741,18.3714288984,19.1714284079,20.3428570884,19.2714285169
Ampara,51,27.8331425741,28.7346165937,28.9995784845,28.3143004124,29.4138642398,28.8901501841,29.410902211,30.2652632662,30.1910370509,30.7240148176,30.9380145771,31.4075335423,32.1494883028,32.6094436255,32.929909738,33.2979545472,33.3276993014,33.1709926713,32.9568569158,33.5524360015,34.3118042254,34.2546465331,34.5089776887,35.4933536105,35.6767224439,33.8577439731,33.9188573638,33.4886616709,34.3945564413,33.6723011481,35.0020308087,33.1960302423,32.5864661228,33.1701202711,32.3303313215,32.7583457835,33.4278494646,34.3184063027,33.7500755791,32.6958943418,34.0680452041,31.8020602464,32.1385865277,31.5179697756,30.5162106725,30.9126913911,30.3936839596,28.9499398684,28.5963308823,29.4014738426,27.78410506,28.4705559948
Galigamuwa,212,28.6571431841,29.1857144492,31.3571431296,30.3428570884,32.1857139042,32.1571426392,31.628571919,32.8714283534,32.9142853873,34.3428573608,34.8428573608,34.3142858233,34.3714283534,34.0714280265,33.8428568159,34.3857143947,34.1285705566,32.600000109,31.9714290074,32.300000327,31.8571423122,30.2571430206,30.2142859867,29.7142859868,30.200000218,30.4857142312,30.4857142312,30.9285714286,30.699999673,30.8428570883,30.9285717011,30.7142859868,31.5714285714,32.571427754,34.6285716465,30.0857140677,29.4142856598,30.0285712651,32.2142857143,32.2857142857,31.3857143947,31.4428571973,31.9428571974,32.4857139587,32.700000218,31.2142857143,32.0999998365,31.1285716465,29.2571430206,30.199999673,30.1285711016,30.5857146127
Mallawapitiya,312,28.6571431841,29.1857144492,31.3571431296,30.3428570884,32.1857139042,32.1571426392,31.628571919,32.8714283534,32.9142853873,34.3428573608,34.8428573608,34.3142858233,34.3714283534,34.0714280265,33.8428568159,34.3857143947,34.1285705566,32.600000109,31.9714290074,32.300000327,31.8571423122,30.2571430206,30.2142859867,29.7142859868,30.200000218,30.4857142312,30.4857142312,30.9285714286,30.699999673,30.8428570883,30.9285717011,30.7142859868,31.5714285714,32.571427754,34.6285716465,30.0857140677,29.4142856598,30.0285712651,32.2142857143,32.2857142857,31.3857143947,31.4428571973,31.9428571974,32.4857139587,32.700000218,31.2142857143,32.0999998365,31.1285716465,29.2571430206,30.199999673,30.1285711016,30.5857146127
Imaduwa,76,28.7571427482,29.9428566524,29.8142855508,30.7428569794,30.7714285169,30.728572028,30.2571427482,30.2571430206,30.328571592,32.3571425847,32.3285715921,31.1571426392,31.4714290074,31.5999998365,31.8999996185,31.8285707746,32.1428571428,30.7571427482,30.5285712651,29.6285713741,29.9428571973,29.2285714831,28.9857142312,28.8857143947,28.799999782,28.9000001635,28.7857142857,28.3857143947,28.699999673,28.6714286804,28.828571592,27.7571430206,28.7142857143,28.6999999455,28.9857139588,28.8428573608,28.5285715376,28.5428573064,29.6142861502,29.4142859323,29.4142856598,28.2285714831,29.1285716465,29.6428571429,30.299999782,30.5000002725,30.1428574153,29.9571426937,29.7571430206,29.2571427482,29.1857141767,28.9857145037
MC+AC0-Matale,25,26.4597930731,26.4181668134,29.0763498472,26.6435221988,29.1956503488,28.6803239345,28.3186398225,29.8118281586,29.9103142387,30.6157078156,31.0878928946,31.4911088759,31.8681186208,31.7767284772,31.0196803991,31.6320740867,31.1385075317,30.13841236,29.2734172151,29.963577733,29.3260187196,27.7677408812,27.3076653375,26.7381292286,26.6536451393,27.7877029695,27.1479688053,27.2014218833,27.4596052769,27.7971639561,27.6325474629,28.0579959129,28.386662691,28.7469282399,30.512017982,26.9287628431,26.5772016499,27.608705765,29.5719034988,29.6294250076,28.6459811494,28.7726603261,29.2170315451,29.8711466642,30.1966907506,29.030843727,29.2211943735,28.5557258051,26.2809865278,27.8774852027,27.3053946848,27.8042593837
Bope+AC0-(Podd,230,30.2663481211,30.1950141065,32.4488482793,32.6909391036,33.8665372211,32.016345439,31.6988005922,32.539786804,32.0581474156,32.9585304455,33.1236800443,33.0834603622,33.3861914603,33.4234413685,33.284370054,33.3728167727,33.5229136576,31.5752154147,32.7431460314,32.04942529,31.9076234768,30.9860032083,30.7776139067,30.6022543594,30.510643804,30.673010975,30.8220532727,30.5833657679,30.6838933118,30.6646218165,30.8931932995,29.9073344623,31.2864808358,31.4184551344,31.6931432198,30.1649858353,30.5711900386,30.4073341898,31.7830079996,31.7175447003,31.4631835149,30.7916109709,31.7348511947,31.6948696504,31.8020595747,31.723440803,31.7352339385,31.7471710225,31.2765588495,31.0352336455,31.905282013,31.9127027828
Uva+AC0-Provincial Council,117,23.2428569794,23.4428571974,25.3857143947,24.2428575243,25.6857141767,25.5,26.0571428026,26.6428571428,26.700000218,27.6285711016,28.8571428571,28.5428575788,29.9285714286,29.9571424212,29.300000327,30.6571429116,29.8428573608,28.8285713196,29.1285711016,29.4571429661,29.9285719735,28.8428570884,28.9857145037,28.3714288984,28.4428569249,29.1714286804,28.7571424757,28.171428408,29.400000436,29.0857140677,30.1285716466,29.7428572518,30.1428568704,30.8000000545,29.6571429116,27.0000002725,27.9000001635,30.1285716466,31.1142853328,31.100000109,30.6428574153,28.7857142857,28.7714285169,27.4857142312,27.100000109,26.5285715375,26.700000218,25.1999999455,23.8857143947,25.0285715376,22.7571427482,23.4571429661
Akuressa,77,28.7571427482,29.9428566524,29.8142855508,30.7428569794,30.7714285169,30.728572028,30.2571427482,30.2571430206,30.328571592,32.3571425847,32.3285715921,31.1571426392,31.4714290074,31.5999998365,31.8999996185,31.8285707746,32.1428571428,30.7571427482,30.5285712651,29.6285713741,29.9428571973,29.2285714831,28.9857142312,28.8857143947,28.799999782,28.9000001635,28.7857142857,28.3857143947,28.699999673,28.6714286804,28.828571592,27.7571430206,28.7142857143,28.6999999455,28.9857139588,28.8428573608,28.5285715376,28.5428573064,29.6142861502,29.4142859323,29.4142856598,28.2285714831,29.1285716465,29.6428571429,30.299999782,30.5000002725,30.1428574153,29.9571426937,29.7571430206,29.2571427482,29.1857141767,28.9857145037
Hikkaduwa,42,28.7571427482,29.9428566524,29.8142855508,30.7428569794,30.7714285169,30.728572028,30.2571427482,30.2571430206,30.328571592,32.3571425847,32.3285715921,31.1571426392,31.4714290074,31.5999998365,31.8999996185,31.8285707746,32.1428571428,30.7571427482,30.5285712651,29.6285713741,29.9428571973,29.2285714831,28.9857142312,28.8857143947,28.799999782,28.9000001635,28.7857142857,28.3857143947,28.699999673,28.6714286804,28.828571592,27.7571430206,28.7142857143,28.6999999455,28.9857139588,28.8428573608,28.5285715376,28.5428573064,29.6142861502,29.4142859323,29.4142856598,28.2285714831,29.1285716465,29.6428571429,30.299999782,30.5000002725,30.1428574153,29.9571426937,29.7571430206,29.2571427482,29.1857141767,28.9857145037
Kegalle,242,28.5978576477,29.1110447162,31.2956062573,30.2430472983,32.1050405874,32.0633364401,31.5392683989,32.7888789054,32.8332368371,34.2422971183,34.7415466587,34.2381151853,34.303887883,34.0095159566,33.7666861923,34.3114198879,34.0478972541,32.5335853172,31.898635384,32.2369625498,31.7888514107,30.1899777835,30.1358639986,29.6339878818,30.1043178949,30.4129206222,30.3956602944,30.8280111861,30.6125723127,30.7606828594,30.8396434215,30.642618035,31.4855020945,32.4682409637,34.5175050983,30.0005380433,29.3377398028,29.9632821591,32.142993003,32.2140463554,31.311795107,31.3708140336,31.869313143,32.4151717071,32.6324597547,31.1553754256,32.0223283152,31.0591550592,29.1768449228,30.1373371435,30.052400478,30.5106696463
Aranayaka,205,26.3999996185,26.3428573608,29.0142857688,26.5428573064,29.1142858778,28.5857140677,28.2285712106,29.7285714831,29.8285713196,30.5142860413,30.9857142312,31.4142856598,31.7999995095,31.7142859868,30.9428571974,31.5571430751,31.0571430751,30.0714285714,29.1999999455,29.899999891,29.2571427482,27.700000218,27.2285714831,26.6571431841,26.5571430751,27.7142857143,27.0571433476,27.100000109,27.3714288984,27.7142857143,27.5428573063,27.9857139588,28.3000000545,28.6428574153,30.399999891,26.8428570884,26.5,27.5428573063,29.5,29.5571430751,28.5714285714,28.6999999455,29.1428574153,29.8000000545,30.1285716466,28.9714287349,29.1428574153,28.4857145037,26.2000004905,27.8142858233,27.2285714831,27.7285714831
Nallur,186,29.8142858233,28.171428408,29.3571428571,29.5857143402,29.899999891,29.6857144492,29.5285715376,30.5285712651,31.0285715376,31.5142860413,32.02857181,32.0571438926,33.5428575788,33.2571438381,33.7142851693,33.100000654,33.199999673,33.6857147217,32.3571420397,32.1428568704,31.8000000545,32.0000002725,32.1571426392,31.8857141222,32.0428570338,31.6428574153,32.7142857143,31.5571428026,30.899999891,31.7428567069,31.9571426936,31.5142857688,29.9000001635,31.7142857143,33.1142853328,30.5867347133,29.8857138498,30.8428573608,31.1714284079,31.7428569794,31.8714283534,31.600000109,30.9142856598,31.3857141222,29.8857141222,29.3571425846,29.9285714286,29.1857141767,28.2571424757,28.9428566524,28.2285717555,28.3428568159
Vellaveli,135,27.6428568704,28.5142857688,28.3285713196,27.8285713196,28.7428569794,28.3142858233,29.2857142857,29.6142861502,29.4999994551,30.4285714286,30.3571425847,30.6714284079,32.0142854963,32.0285715376,32.5142857688,32.7571427482,32.9571429661,32.9857145037,32.671428408,33.3571428571,33.5857140677,34.0142860413,34.7142857143,36.1142856053,35.9571435111,33.4571424212,33.7285717555,33.4285714286,34.2142857143,34.0428575788,36.0285720825,32.9857147761,32.0857146127,32.6142861503,32.5857146127,31.9571429661,32.9571426937,34.4285714286,33.700000218,32.0999998365,33.9428574698,31.8571428572,32.1285716465,31.4428569249,30.1857147217,30.0714285714,29.8428570884,28.5142860412,28.1857144492,29.3714286259,27.4285714286,28.099999564
Velanai,114,29.8142858233,28.171428408,29.3571428571,29.5857143402,29.899999891,29.6857144492,29.5285715376,30.5285712651,31.0285715376,31.5142860413,32.02857181,32.0571438926,33.5428575788,33.2571438381,33.7142851693,33.100000654,33.199999673,33.6857147217,32.3571420397,32.1428568704,31.8000000545,32.0000002725,32.1571426392,31.8857141222,32.0428570338,31.6428574153,32.7142857143,31.5571428026,30.899999891,31.7428567069,31.9571426936,31.5142857688,29.9000001635,31.7142857143,33.1142853328,30.5867347133,29.8857138498,30.8428573608,31.1714284079,31.7428569794,31.8714283534,31.600000109,30.9142856598,31.3857141222,29.8857141222,29.3571425846,29.9285714286,29.1857141767,28.2571424757,28.9428566524,28.2285717555,28.3428568159
Haldummull,148,20.73638098,21.1376089892,23.1680457792,21.7460090465,23.7140314469,22.638570932,22.8339133167,23.9360916296,24.534863576,23.8711860171,24.8544091926,25.3463335984,25.7506783926,26.9081458846,25.1826560396,26.6975791624,25.764964172,25.3714871725,26.000707705,26.4441905196,26.3516638208,24.1668880754,24.2100698057,23.0032339457,24.2221889469,25.6417462973,23.8535409073,24.6144262479,24.4746742273,24.1594382211,24.9172185135,25.8346093145,25.7047865009,26.1010556713,25.2028624673,23.3094323853,23.3547922982,25.2985880346,26.4867465841,26.0560086209,25.494845563,23.79170534,24.8724491153,23.5926204155,23.4528566581,23.7662272406,23.8143559692,22.2168119402,22.5097101204,21.0686714629,20.8267177447,21.2832700397
Udunuwara,219,26.3999996185,26.3428573608,29.0142857688,26.5428573064,29.1142858778,28.5857140677,28.2285712106,29.7285714831,29.8285713196,30.5142860413,30.9857142312,31.4142856598,31.7999995095,31.7142859868,30.9428571974,31.5571430751,31.0571430751,30.0714285714,29.1999999455,29.899999891,29.2571427482,27.700000218,27.2285714831,26.6571431841,26.5571430751,27.7142857143,27.0571433476,27.100000109,27.3714288984,27.7142857143,27.5428573063,27.9857139588,28.3000000545,28.6428574153,30.399999891,26.8428570884,26.5,27.5428573063,29.5,29.5571430751,28.5714285714,28.6999999455,29.1428574153,29.8000000545,30.1285716466,28.9714287349,29.1428574153,28.4857145037,26.2000004905,27.8142858233,27.2285714831,27.7285714831
Yakkalamulla,78,28.7571427482,29.9428566524,29.8142855508,30.7428569794,30.7714285169,30.728572028,30.2571427482,30.2571430206,30.328571592,32.3571425847,32.3285715921,31.1571426392,31.4714290074,31.5999998365,31.8999996185,31.8285707746,32.1428571428,30.7571427482,30.5285712651,29.6285713741,29.9428571973,29.2285714831,28.9857142312,28.8857143947,28.799999782,28.9000001635,28.7857142857,28.3857143947,28.699999673,28.6714286804,28.828571592,27.7571430206,28.7142857143,28.6999999455,28.9857139588,28.8428573608,28.5285715376,28.5428573064,29.6142861502,29.4142859323,29.4142856598,28.2285714831,29.1285716465,29.6428571429,30.299999782,30.5000002725,30.1428574153,29.9571426937,29.7571430206,29.2571427482,29.1857141767,28.9857145037
MC+AC0-Jaffna,185,29.8142858233,28.171428408,29.3571428571,29.5857143402,29.899999891,29.6857144492,29.5285715376,30.5285712651,31.0285715376,31.5142860413,32.02857181,32.0571438926,33.5428575788,33.2571438381,33.7142851693,33.100000654,33.199999673,33.6857147217,32.3571420397,32.1428568704,31.8000000545,32.0000002725,32.1571426392,31.8857141222,32.0428570338,31.6428574153,32.7142857143,31.5571428026,30.899999891,31.7428567069,31.9571426936,31.5142857688,29.9000001635,31.7142857143,33.1142853328,30.5867347133,29.8857138498,30.8428573608,31.1714284079,31.7428569794,31.8714283534,31.600000109,30.9142856598,31.3857141222,29.8857141222,29.3571425846,29.9285714286,29.1857141767,28.2571424757,28.9428566524,28.2285717555,28.3428568159
Dimbulagal,147,28.3285715921,28.7857142857,30.0999995641,28.5428573063,29.9571432386,29.6571431841,30.5428570339,31.8142858233,31.699999673,31.4571429661,32.7428561619,32.9857150487,34.6857147217,35.0714285715,34.9428574698,35.9428569249,35.7571432931,34.7857142857,33.9000007084,34.7285712106,34.5285709926,33.899999891,34.0142857688,33.6428568704,33.9571424212,34.299999782,34.4714290074,34.4857145037,34.2714276995,34.8142852783,34.7857142857,35.4857139587,35.6142850603,36.3428562709,35.9285714286,33.1428568704,33.4142859323,34.9428574698,36.6857141767,36.5285715376,36.2714293343,35.0142849513,35.9285714286,33.7142851693,31.7857142857,31.1714286804,31.8571425846,30.800000327,28.6571426392,30.1571429116,28.4857147762,29.4571432386
Puttalam,8,28.8000000545,28.7857142857,30.5285718101,30.2857142857,31.1000003814,31.0142860412,29.9999997275,31.4857142312,31.100000109,33.2142868042,32.9571429661,33.1285705566,32.8285718645,32.9428574698,32.8428573608,33.2428577968,33.5571430751,33.0857140677,32.4428574698,32.799999782,32.3857141222,30.9142859323,30.8714286259,31.0571425302,30.9428574698,31.4000004359,31.5571425302,31.1142856053,30.8571425847,31.328571592,31.0857146127,31.4285711561,31.0714285714,31.8999996185,32.9571429661,30.300000327,29.8999996185,30.6428571428,31.3714286259,31.7428572518,31.4714287349,31.2285712106,31.1857141767,32.0285712651,31.1857147217,30.100000109,30.5571428026,29.8428573608,29.1571429117,29.9571435111,29.6142856053,29.8571428571
Gomarankadawala,31,27.6376716037,27.170883935,29.095488657,28.3021129129,28.7040962845,28.5136504445,29.2738136569,29.8297378454,29.8156339976,30.7260433113,30.4647521538,31.0379825752,32.1626775671,32.6385273755,33.2804379313,33.6765619309,34.262820744,34.3954504574,33.7337567137,34.5939207623,34.6464227892,33.9071686924,33.558452196,34.006041293,33.9983795982,34.1602543914,34.0802178107,33.7266785634,32.9914830243,33.900855172,35.1383071643,33.6698080242,33.3765236404,35.3851308684,32.239330677,32.7782867827,32.8355589632,35.3236190085,36.9770684406,37.4637287501,36.1034741768,32.1177076026,34.8246564109,32.5074795734,30.4053148261,29.2917941413,30.0068445036,28.649740191,27.0707026863,29.0748508413,27.9851695039,28.5480810996
